,Average MSE
153,0.0003355179154217088
154,0.00033257984250667505
155,0.00033247982113001245
156,0.00033505958223637816
157,0.00033432708429851726
158,0.0003362067388176608
159,0.0003347913043398876
160,0.00033612395539724577
161,0.00033391204245466116
162,0.00033638489670314203
163,0.0003328548597589058
164,0.0003351193214863694
165,0.0003364924959896598
166,0.00033634288168589893
167,0.00033418339323058416
168,0.0003342343588883523
169,0.0003329198189021554
170,0.0003339767584596605
171,0.000333228632977504
172,0.00033441167640072916
173,0.00033473416018144536
174,0.00033685022996602737
175,0.00033418852035538293
176,0.0003373675960271309
177,0.0003334894099680241
178,0.00033281177214424434
179,0.0003329611439160847
180,0.00033558548481475253
181,0.0003355070936474173
182,0.0003342041381984018
183,0.00033590022879555664
184,0.00033514996539452113
185,0.0003371383039241967
186,0.00033451048511778936
187,0.0003339023975665138
188,0.0003353511225820209
189,0.00033419940882595256
190,0.0003331084408273455
191,0.00033430092298658565
192,0.0003356741326570045
193,0.00033547866163038026
194,0.000333601074089529
195,0.0003340983785165008
196,0.00033494477247586474
197,0.0003333577612162723
198,0.00033448724085853126
199,0.0003369072261799981
200,0.00033344362357941765
201,0.0003359593417068633
202,0.000336267408177567
203,0.00033539492505951785
204,0.0003342186561591613
205,0.000334646242360274
206,0.00033478617297078017
207,0.0003362245588505175
208,0.0003355586535083906
209,0.00033593561844706227
210,0.0003342288691783324
211,0.00033515850009280257
212,0.0003349033565124652
213,0.0003368027452476478
214,0.00033489814995846245
215,0.0003362852827801059
216,0.00033356153168521513
217,0.00033580106537556276
218,0.0003345555378473364
219,0.0003325204246114784
220,0.00033424089876158786
221,0.00033396218229124014
222,0.00032926151834544726
223,0.0003336288373247953
224,0.00033436611799212795
225,0.0003333317066183857
226,0.00033543540363704477
227,0.0003350928648918246
228,0.00033534025836464326
229,0.0003353236946471346
230,0.000332290892401943
231,0.0003343725196221688
232,0.0003295637822399537
233,0.0003351389629339489
234,0.0003337114770450474
235,0.0003320247111939049
236,0.00033393203132921673
237,0.00033430708693534444
238,0.00033378884836565703
239,0.00033412373765410547
240,0.0003332883716211654
241,0.0003349068380581836
242,0.00033507914607374306
243,0.0003358248553316419
244,0.00033476348289696034
245,0.00033397512621983577
246,0.0003333684368650817
247,0.00033094888082511414
248,0.0003349978032929357
249,0.0003352191045754201
250,0.00033290928452818963
251,0.00033335830327511456
252,0.0003352879393787589
253,0.0003358819182418908
254,0.0003351247056950039
255,0.00033642782606572535
256,0.00033465858359704725
257,0.0003318142492692762
258,0.000335999095113948
259,0.00033326265050466947
260,0.00033116695946470526
261,0.0003342821061475358
262,0.0003342799282108899
263,0.000334657846300009
264,0.0003346300012102195
265,0.0003346375039351794
266,0.00033498629212166026
267,0.0003338003668128901
268,0.0003313779222177497
269,0.000331673355200716
270,0.00033414794112710905
271,0.0003335939497143651
272,0.0003331805134318226
273,0.0003343332403649886
274,0.00033299378022396314
275,0.0003324285298731411
276,0.00033302347219432704
277,0.0003328400537914907
278,0.00033227606521298486
279,0.00033590090727860417
280,0.00033477717806817964
281,0.0003342735593226583
282,0.0003354484961164417
283,0.0003336679328640457
284,0.00033441653310243663
285,0.0003344507107006696
286,0.0003345060516342831
287,0.00033247884978967096
288,0.00033396749798460707
289,0.00033184344404920313
290,0.00033053084068039124
291,0.0003316821227296411
292,0.00033320614117352915
293,0.00033461122802691534
294,0.0003310198129232352
295,0.00033056528385107714
296,0.0003345533878018614
297,0.00033368857475579716
298,0.00033145501098867197
299,0.0003340589767807008
300,0.0003310327301733196
301,0.0003331252725426263
302,0.0003316799702588469
303,0.0003303101390580802
304,0.0003329958944959799
305,0.00033398469956106663
306,0.0003324189880610599
307,0.0003328563761897385
308,0.00033017736253289814
309,0.000332844517591487
310,0.0003332757284321512
311,0.000331703729898436
312,0.000331069861810344
313,0.0003330608645531659
314,0.00033310181728059735
315,0.00033035879823728465
316,0.00033181472099386156
317,0.0003316010370326694
318,0.00032716677136098343
319,0.0003324456065456616
320,0.000332294472779419
321,0.00033253454603254795
322,0.0003301634593905571
323,0.00033208649983862415
324,0.00033221848449708585
325,0.0003303052641664787
326,0.0003329102049368278
327,0.0003316319113461456
328,0.0003280353290998998
329,0.0003294705808608948
330,0.0003316727100658075
331,0.0003292791789135663
332,0.00033157875926311436
333,0.00032896748719698127
334,0.0003293942002831803
335,0.0003306393155071419
336,0.0003315811894329575
337,0.000329477981722448
338,0.00033052736277265166
339,0.000329760332533624
340,0.0003282271548717593
341,0.00033114782733415876
342,0.00033082459655512747
343,0.0003269580035218193
344,0.0003315204321552301
345,0.00033081449995127815
346,0.00032916446434683166
347,0.0003308838798451082
348,0.0003325139429459038
349,0.0003300235948699992
350,0.000331262664985843
351,0.00032971996552078053
352,0.00033073591112042777
353,0.00032890887693307985
354,0.0003275777999078855
355,0.00033071326712767285
356,0.00032918933720793575
357,0.000329408623050161
358,0.0003283025932129628
359,0.0003324358173510215
360,0.000331146432775616
361,0.00032925586856435984
362,0.00033032894498319365
363,0.00032818162556698854
364,0.00032815207487146836
365,0.0003303162326725821
366,0.0003287519939476624
367,0.0003273127416226392
368,0.0003275954792722284
369,0.0003306807787642659
370,0.0003293833791152186
371,0.0003304225829197094
372,0.000330135121960969
373,0.00032907154309214093
374,0.0003274663880195779
375,0.00032900993088939384
376,0.0003278047321752335
377,0.00033060171820883016
378,0.000327710108346461
379,0.0003306221005914267
380,0.0003286625318044874
381,0.00032917523155144107
382,0.00032664258530227624
383,0.00032796453281965415
384,0.0003290478198323399
385,0.0003284924605395645
386,0.0003282885542527462
387,0.0003295604146842379
388,0.00032956338933824253
389,0.000330064741622967
390,0.0003273936332940745
391,0.0003287790174605713
392,0.0003309221926125853
393,0.0003267960934560203
394,0.000329922340218521
395,0.00033130788384975557
396,0.0003281043263996253
397,0.0003292937666022529
398,0.0003279403857353221
399,0.00032989468187831034
400,0.00032837841657358996
401,0.00033051027639885433
402,0.00032778928774253774
403,0.0003299283040784455
404,0.00032952211707500584
405,0.0003265089762862772
406,0.00033013837006971397
407,0.00032752138819584314
408,0.0003297894460653576
409,0.00032914754895803827
410,0.0003296750055596931
411,0.00032942489876101416
412,0.0003252179764482814
413,0.0003276767056377139
414,0.0003287420683288171
415,0.00032885933433135506
416,0.00033009389032182906
417,0.00032799972662663396
418,0.00032921689247208025
419,0.000328683344074913
420,0.00032828305241613026
421,0.000326947900854672
422,0.0003289087071607355
423,0.00032739273228798993
424,0.0003301676303332594
425,0.00032675852222989005
426,0.00032450819405009196
427,0.0003274871451139916
428,0.00032852812425214023
429,0.00033019098797619034
430,0.00032727663407664903
431,0.00032698329171883717
432,0.0003262636340271759
433,0.00032716276473365724
434,0.00032667071354808286
435,0.0003287613920595807
436,0.00032803244054472697
437,0.00032707439216513495
438,0.00032774187639006414
439,0.00032906924752751365
440,0.0003297812994181489
441,0.0003254177136113867
442,0.0003278879084973596
443,0.00032714214466977865
444,0.00032770299367257394
445,0.000326005238093785
446,0.00032368433373145916
447,0.00032760618584385764
448,0.00032850323016949307
449,0.0003275654344179202
450,0.0003279594699658143
451,0.0003256568585735901
452,0.00032696460402803496
453,0.00032675781646200147
454,0.0003275220551586244
455,0.0003242223865527194
456,0.0003259674158471171
457,0.00032931306729248416
458,0.00032692375558932935
459,0.0003269399094278924
460,0.00032786369289776
461,0.00032755771341423195
462,0.00032881218066904694
463,0.00032689012490057695
464,0.00032443806291363825
465,0.0003289358392066788
466,0.00032814729517364566
467,0.00032922806349233724
468,0.000327495887177065
469,0.0003284985808325776
470,0.0003258002034272067
471,0.0003285255503821342
472,0.00032780652206080657
473,0.0003253357281209901
474,0.00032580663658639725
475,0.00032639092205499765
476,0.0003279578195360955
477,0.0003274764070132126
478,0.0003282454005481365
479,0.00032713055164398003
480,0.0003295992816371533
481,0.00032515148996026255
482,0.00032613162087121356
483,0.0003270473910864287
484,0.00032827604142463923
485,0.00032779436090398423
486,0.000328159181663068
487,0.00032818757244967856
488,0.0003249171313655097
489,0.00032751403462801437
490,0.0003250374987449807
491,0.00032675584649647743
492,0.000328053184299885
493,0.00032640935144930455
494,0.00032604779638252995
495,0.00032746345217068057
496,0.00032830838972586207
497,0.00032804320289869793
498,0.0003282932648289716
499,0.0003264665453267905
