,Average MSE
275,0.0003320819475144769
276,0.0003329683046710367
277,0.0003325978359498549
278,0.0003334434210652641
279,0.00033481293091123615
280,0.00033166729311536375
281,0.00033160680444173823
282,0.00033247085169326357
283,0.00033077389768247184
284,0.0003318258750368841
285,0.0003331089258911864
286,0.0003299294524670889
287,0.0003321794744503374
288,0.0003330169359590703
289,0.00033379561743155744
290,0.00033145495641898987
291,0.000334108207122578
292,0.00033220982732018456
293,0.00033240850340613787
294,0.0003323158695517729
295,0.0003323757919133641
296,0.0003320907295953172
297,0.0003314372806926258
298,0.00033003694989020005
299,0.0003300294811197091
300,0.0003304395528781849
301,0.0003320079461749022
302,0.0003322333031974267
303,0.00033210906985914335
304,0.00032977604132611305
305,0.00033182482366100885
306,0.0003297495441074716
307,0.0003305593175658335
308,0.0003310167060893339
309,0.00033205875964389026
310,0.0003316267708820912
311,0.00032900656272734824
312,0.00033156668844943243
313,0.0003308563367075597
314,0.00032741094643521745
315,0.00032710110523718566
316,0.000329112722586918
317,0.00032627104155835696
318,0.0003336792190869649
319,0.0003306679512509921
320,0.00032879863889926736
321,0.00032914625626290217
322,0.00033060689323368325
323,0.00032981636528954067
324,0.00032939688632419956
325,0.0003271494618578193
326,0.00032700373230909463
327,0.00033139590474699315
328,0.0003344545378543747
329,0.00033334957697661594
330,0.0003283548746063995
331,0.00033093920865212567
332,0.0003308872140526849
333,0.00032701363913171616
334,0.0003273715192335658
335,0.00033039766519020003
336,0.00032777604671233956
337,0.0003274738725546437
338,0.0003301933896485328
339,0.0003272986796218902
340,0.0003267769382849413
341,0.00032448789109669934
342,0.0003270454787222358
343,0.0003315366605723587
344,0.00032977450609905645
345,0.0003285700416502853
346,0.000328193649086946
347,0.00032664633787741576
348,0.00032552959843693924
349,0.0003246613450755831
350,0.00032583955786928226
351,0.00032692100891533
352,0.0003268135405960493
353,0.0003270504372873499
354,0.0003204290678695543
355,0.0003243829608739664
356,0.0003242090406274656
357,0.0003264793837540007
358,0.00032680923262281186
359,0.0003233450418823243
360,0.00032478201925793354
361,0.0003229427893529646
362,0.0003245077605242841
363,0.0003246708292863332
364,0.0003230436341254972
365,0.0003244835503816527
366,0.00032450046213246725
367,0.0003241730446461588
368,0.0003240586005025155
369,0.00032449826115528896
370,0.0003213867081891901
371,0.00032200551504502073
372,0.0003248789616918657
373,0.00032360872258626233
374,0.0003211927899731866
375,0.0003246145552111557
376,0.0003222578852728475
377,0.0003233671838340039
378,0.0003226716598874191
379,0.00032123162236530334
380,0.000322035199739427
381,0.0003198235972377006
382,0.0003233409255093041
383,0.0003217468602088047
384,0.0003215582267633484
385,0.0003249359178880695
386,0.00032344776203293196
387,0.000323877860258411
388,0.0003236671812677135
389,0.0003193879128957633
390,0.00032127651866176166
391,0.0003233583399075239
392,0.00032242171679778647
393,0.000324386932940494
394,0.00032262337663269136
395,0.0003235693845150915
396,0.00032353888370077283
397,0.0003225143742990137
398,0.0003193800063551559
399,0.0003210071117791813
400,0.0003207068324021141
401,0.0003224415486329235
402,0.00032208499760599807
403,0.00032368259417125955
404,0.00032060154383846867
405,0.0003202518819307443
406,0.00032045219571349054
407,0.0003229963773871229
408,0.00032102330442285165
409,0.0003201621742239998
410,0.0003208925663784612
411,0.00032001408423335914
412,0.00032214347629633266
413,0.000318608838521565
414,0.000320811314547124
415,0.00031825633535239223
416,0.0003165541499280759
417,0.0003238033641537186
418,0.0003208387594592447
419,0.0003194642292025189
420,0.000317598961070568
421,0.00032064276698899147
422,0.0003172869079814215
423,0.00032301016714579117
424,0.0003190505206778956
425,0.00031735157972434536
426,0.00032117554170933243
427,0.0003200750070391223
428,0.00031733874554144376
429,0.00031895092979539186
430,0.00031808349801091634
431,0.00031650019870236673
432,0.0003201002388474687
433,0.00032002989731457393
434,0.000316620068285071
435,0.0003197373995741752
436,0.00031856859156202216
437,0.0003193270664875551
438,0.00031775099463023554
439,0.00031927785797355074
440,0.0003179909375224573
441,0.0003161655683167434
442,0.000321971986219675
443,0.00032301862665917724
444,0.00032067049930143793
445,0.0003174416827581202
446,0.00031951106393535156
447,0.0003222704593402644
448,0.0003197235600964632
449,0.00031893444490075734
450,0.00031908245728118345
451,0.0003204788408766035
452,0.0003190386602606547
453,0.00031665949669938226
454,0.0003152096142002847
455,0.00031507815037912223
456,0.0003168965334528669
457,0.000318948864636089
458,0.000321935990844698
459,0.0003180883735088476
460,0.0003210790946468478
461,0.00031494278603834874
462,0.00031956660677678883
463,0.00031706876446454163
464,0.00031818245285345864
465,0.0003172965504442497
466,0.0003193326562419922
467,0.0003196830451391482
468,0.0003189657133286043
469,0.00031515176124230493
470,0.00031786981465605396
471,0.00031975518322724383
472,0.00031944405236572493
473,0.0003170584398806871
474,0.0003174777454357051
475,0.0003185508576279972
476,0.0003198639691011825
477,0.00032011736342004343
478,0.0003190530757516778
479,0.0003197974468397054
480,0.0003153655440352547
481,0.0003197175659200487
482,0.0003182020342743878
483,0.0003191049424155305
484,0.0003150855263811536
485,0.0003142347801864768
486,0.00031639161716157105
487,0.00031843213582760654
488,0.0003171231134426004
489,0.0003161325718489631
490,0.0003169137586761887
491,0.00031588863324335154
492,0.00031850074022562086
493,0.0003172093177757536
494,0.0003145747408173823
495,0.00031674599207084003
496,0.0003175919458347683
497,0.000316740216173154
498,0.0003163826258969493
499,0.0003191783459139212
