,Average MSE
404,0.00032967596052912995
405,0.0003318701546959346
406,0.00033174202690133825
407,0.00032978769741021097
408,0.0003323688251839485
409,0.0003286083956481889
410,0.00033129782120037515
411,0.0003294379882087621
412,0.0003312353698371832
413,0.00033028636486657587
414,0.0003318780351643606
415,0.0003310066749691032
416,0.00033055537884744507
417,0.0003324482786410954
418,0.00033126747196850676
419,0.00033010257175192237
420,0.0003299621433446494
421,0.00033179105836704065
422,0.0003308213490527123
423,0.0003295080290020754
424,0.0003309779021947179
425,0.00033004945241070044
426,0.00032884515773427364
427,0.0003282495514819554
428,0.00032846205491902464
429,0.0003303097752601995
430,0.0003287181170890108
431,0.0003311594118713401
432,0.0003301997530797962
433,0.00033067621795150143
434,0.00033075026112783235
435,0.0003283746633921207
436,0.0003289536919813448
437,0.00032859709062904585
438,0.00033000474589546985
439,0.00032779389221104793
440,0.0003267465332707313
441,0.00032845226269273553
442,0.0003272254847009511
443,0.00033164588967338204
444,0.000329339383218515
445,0.0003311966271818771
446,0.0003306101898488123
447,0.00032775073911276803
448,0.00032951805042102933
449,0.0003277707170733872
450,0.0003304763752870106
451,0.00033134385860951926
452,0.0003303900599955038
453,0.00032993483303774457
454,0.000330524677944292
455,0.0003284289511308695
456,0.00032676166180560057
457,0.00033032334492114995
458,0.00032894786515195545
459,0.0003319053533535528
460,0.00032746414944995195
461,0.00032988105643501814
462,0.000330242433847161
463,0.0003287289473519195
464,0.000327075941337777
465,0.00033265216067472164
466,0.0003274205682828324
467,0.00032594645987652865
468,0.00032899261835458066
469,0.00032980785060014267
470,0.0003296042268630117
471,0.0003270076752717917
472,0.0003268867464309248
473,0.000327799890631771
474,0.00032814328612100024
475,0.00032986931667740765
476,0.00033099172651418485
477,0.00032988737560420606
478,0.0003315861364778054
479,0.00033092346651149757
480,0.00033069373239413835
481,0.0003262667438927262
482,0.0003282840862084413
483,0.00033006316637814354
484,0.00032814343527813133
485,0.00032803725904765696
486,0.0003297645889688283
487,0.0003266389794589486
488,0.00033081695437431335
489,0.00032870974731243524
490,0.0003281678564235335
491,0.000329858800493336
492,0.00032850817903333035
493,0.0003294739023355457
494,0.00032762255432317033
495,0.0003287186870390239
496,0.00032743445384160924
497,0.0003293934739000785
498,0.00032786695495209034
499,0.0003286116928696477
