,Average MSE
306,0.0003255276933487039
307,0.0003225331323240728
308,0.0003262299845421997
309,0.00032740920930033707
310,0.0003272694472495156
311,0.0003250061357296848
312,0.0003240275703622804
313,0.0003239122185429248
314,0.00032259223674676224
315,0.00032417753027402796
316,0.0003240531514165923
317,0.0003263067331621035
318,0.0003217660329634479
319,0.00032362889396608807
320,0.0003241161308930411
321,0.00032506173132181476
322,0.0003238193591338738
323,0.0003217708981537726
324,0.0003252180419318999
325,0.0003265201667090878
326,0.0003260561315983068
327,0.00032278763804545935
328,0.00032079346480410703
329,0.0003234680213305789
330,0.00032369509123479173
331,0.00032214299972110894
332,0.00032306052041046013
333,0.0003196971453386747
334,0.00032155957039018784
335,0.0003241633106275306
336,0.000318943213642342
337,0.0003280029753417087
338,0.0003226358955240964
339,0.0003225310677710998
340,0.0003211479840198687
341,0.0003243731637970389
342,0.00032395160390782013
343,0.0003214695473919467
344,0.000322052021753431
345,0.00031943057244158507
346,0.0003225618396148396
347,0.00032035396179708187
348,0.000323973095267623
349,0.00032028726430629223
350,0.00032409207354551955
351,0.00031928450759248034
352,0.0003175148303853348
353,0.0003227469733246835
354,0.0003175353037174015
355,0.0003194053624611115
356,0.0003225222753826529
357,0.0003183842551758668
358,0.00032021775647687417
359,0.00032212806642443564
360,0.0003192409961532879
361,0.00031933546354897163
362,0.00032157765720815706
363,0.0003218246753628288
364,0.0003208415279611169
365,0.00031888520485760335
366,0.0003201007093593944
367,0.00032222939626080915
368,0.00031790956745680887
369,0.0003176730442646658
370,0.0003200867789322122
371,0.00032257032398774754
372,0.00031828321759045747
373,0.00031467832559428643
374,0.0003176375503244344
375,0.00032009525421017315
376,0.00031708631104265805
377,0.00031873142991874676
378,0.00032183054281631485
379,0.00032100072894536424
380,0.0003195484017245083
381,0.0003209011144159983
382,0.0003166069473081734
383,0.00031551487821464735
384,0.00031828085047891364
385,0.0003214656311077609
386,0.0003157171668135561
387,0.0003182315764812908
388,0.00031516219314653426
389,0.000316948585047309
390,0.00031390019406292896
391,0.00031687946466263384
392,0.0003168983045422162
393,0.0003155943504680181
394,0.00031576647779729683
395,0.00031816568904711556
396,0.00031620089430361986
397,0.00031395097115212894
398,0.00031754430468330003
399,0.00031798856252862606
400,0.00031507272736538045
401,0.0003172352656595952
402,0.0003164181604612774
403,0.00031757176232834655
404,0.00031808089382442023
405,0.00031730395736910094
406,0.000316947877460431
407,0.0003165809309090643
408,0.0003178334039451632
409,0.0003173698781514152
410,0.0003157445656446119
411,0.00031598978299977415
412,0.00031300046187728486
413,0.0003154636463780965
414,0.00031660054689079214
415,0.00031476312202964135
416,0.00031616370082095574
417,0.00031680241227149963
418,0.0003149118025855084
419,0.00031513895676956355
420,0.0003131826973306791
421,0.00031721516340136685
422,0.0003157755854772404
423,0.0003152872711022307
424,0.00031576280647035065
425,0.00031819370209025993
426,0.0003184114624067054
427,0.00031795612630958203
428,0.000315886301905266
429,0.0003150004734682928
430,0.000314978319996347
431,0.00031690062072205666
432,0.0003160033278012027
433,0.00031671614124206826
434,0.0003150811450420103
435,0.00031754399121079285
436,0.0003147966059865818
437,0.00031546996979159303
438,0.0003175334131810814
439,0.000313431227671875
440,0.00031623074695138104
441,0.0003155651878235706
442,0.00031347752883448265
443,0.00031641758262897685
444,0.00031409101514630794
445,0.0003134255263527545
446,0.00031450466728225973
447,0.000315937393073303
448,0.0003155291985118917
449,0.00031592417144565843
450,0.00031544147471625667
451,0.0003144404369474311
452,0.00031590735367596306
453,0.0003135303534994212
454,0.000317264195473399
455,0.0003154035208960219
456,0.00031481105179409496
457,0.00031570297748354886
458,0.00031600630791217554
459,0.0003133428945147898
460,0.00031294456372658413
461,0.0003138250413030619
462,0.0003155206874604725
463,0.0003143670328427106
464,0.0003151892342430074
465,0.00031324492253285524
466,0.00031419713923241943
467,0.0003111319232023864
468,0.00031532789883688867
469,0.0003135355582344346
470,0.000314364973140376
471,0.00031673608524821856
472,0.0003119259721036845
473,0.00031345757209540653
474,0.00031429938462679274
475,0.00031503718976940337
476,0.00031332017412447993
477,0.0003155054522115582
478,0.00031431720465964946
479,0.0003130384448013501
480,0.00031415098965226207
481,0.0003140663332790912
482,0.0003099504283454735
483,0.00031129125333488145
484,0.00031342793712004396
485,0.0003121063485499083
486,0.0003146909263402146
487,0.000313545206154231
488,0.00031484296656951
489,0.00031009523263492156
490,0.00031141002303532633
491,0.0003115914902688625
492,0.00031180009743062936
493,0.0003121041754639009
494,0.0003127327084560723
495,0.0003198639084682024
496,0.0003167112420972747
497,0.0003137918768819266
498,0.0003123887151256592
499,0.00031373355038037215
