,Average MSE
110,0.0003360071132192388
111,0.0003346059238538146
112,0.0003364302295570572
113,0.00033734625988775707
114,0.0003358637150085997
115,0.0003353193314978853
116,0.0003342020390846301
117,0.0003337620861808925
118,0.0003375246427215946
119,0.0003341712763358373
120,0.00033551471763833735
121,0.00033708097422883537
122,0.00033601852313343744
123,0.0003360214189645679
124,0.0003318537716647067
125,0.0003361249012717356
126,0.0003341977887127238
127,0.0003352394863516868
128,0.00033622992305026855
129,0.00033867745878524147
130,0.0003352009019484588
131,0.0003378131599068486
132,0.00033322340217030916
133,0.0003384152120512833
134,0.0003362269781064242
135,0.00033479195917607285
136,0.0003352751652225076
137,0.0003337391438738753
138,0.00033451446567293414
139,0.0003346354175543335
140,0.00033371125512834016
141,0.0003362627673292688
142,0.0003361010361307611
143,0.00033420694671804085
144,0.0003375912256160518
145,0.0003344765573274344
146,0.00033456167511758395
147,0.0003360248507912426
148,0.0003336989005523113
149,0.0003358974760582593
150,0.0003351759066087349
151,0.00033534782839221106
152,0.0003369819884634732
153,0.0003338854694447946
154,0.0003348329725364844
155,0.0003329788269184064
156,0.00033352513249459054
157,0.00033484186133136973
158,0.00033540898948558606
159,0.0003370925617976657
160,0.0003357034026218268
161,0.0003357796801234751
162,0.0003338347451062873
163,0.0003362520437804051
164,0.0003382304542659161
165,0.00033454279279491556
166,0.00033625378758491326
167,0.0003352918386857103
168,0.0003343609047684974
169,0.0003343312516032408
170,0.0003362067606455336
171,0.00033708558839862235
172,0.00033533738072340685
173,0.0003375141047096501
174,0.0003349809812789317
175,0.00033863052158267237
176,0.00033647651556141983
177,0.00033587850581776973
178,0.00033476517152545665
179,0.00033754356870000873
180,0.00033491430804133415
181,0.0003360010887263343
182,0.0003355822846060619
183,0.0003359414755929417
184,0.0003361828075867379
185,0.00033207881460839417
186,0.00033753635398170445
187,0.00033527872680375975
188,0.0003369616291214091
189,0.00033505158353364095
190,0.00033583369440748356
191,0.0003343556236359291
192,0.00033476482591747
193,0.0003345768818689976
194,0.00033551746916297515
195,0.00033540308019534376
196,0.00033458993736227666
197,0.0003337026064400561
198,0.0003333819962184255
199,0.00033555907793925144
200,0.00033569836280851934
201,0.00033483431495066424
202,0.0003366138104562803
203,0.0003360462930383316
204,0.0003355290815913274
205,0.0003361377554635207
206,0.00033527505850846256
207,0.000335393573550391
208,0.0003341306910442654
209,0.00033138289776009816
210,0.000334913738091321
211,0.00033677234750939533
212,0.00033733152425459895
213,0.00033656336988012
214,0.00033586565768928267
215,0.000336156595343103
216,0.0003383473134211575
217,0.00033463548606960103
218,0.0003358814562185823
219,0.0003332175765535794
220,0.000335768070120442
221,0.0003354974433023017
222,0.0003343476625256396
223,0.000335277936149699
224,0.00033640948337658
225,0.00033390592579962686
226,0.000335854339330884
227,0.00033190203005991253
228,0.0003338211972732097
229,0.0003336238605697872
230,0.00033588315394202556
231,0.00033495364793149446
232,0.0003366096413325674
233,0.00033343147273020196
234,0.00033779022851376794
235,0.00033803558714377385
236,0.0003341093555112214
237,0.0003340813770288757
238,0.00033347840629479225
239,0.0003336310765007511
240,0.0003343343032611301
241,0.0003353001429786673
242,0.0003355163789819926
243,0.00033672958428117755
244,0.00033473459431358304
245,0.0003352698258822784
246,0.00033424161483708303
247,0.0003376263193786144
248,0.0003352471964414387
249,0.0003364885463573349
250,0.00033400400085762766
251,0.00033455536564967286
252,0.00033472316135885194
253,0.0003373012192848061
254,0.00033609879392315634
255,0.00033787826032494195
256,0.0003367460182441088
257,0.0003351524101162795
258,0.0003344780379848089
259,0.0003361550880072173
260,0.0003366865730640711
261,0.0003356115867063636
262,0.00033531022078629274
263,0.0003362505315938809
264,0.00033312883533653803
265,0.00033369528682669625
266,0.00033336779233650304
267,0.00033663086287560873
268,0.00033531495379672077
269,0.00033437679667258635
270,0.0003348734996203954
271,0.0003326722022999699
272,0.00033560570833894116
273,0.0003359161370705503
274,0.00033668951800791547
275,0.0003355419600363045
276,0.000335891789291054
277,0.00033655024162726477
278,0.00033283288090994273
279,0.0003354902073624544
280,0.0003367095796420472
281,0.0003363890391483437
282,0.00033320615330012515
283,0.0003356141848295617
284,0.00033312550658592954
285,0.0003374050587202267
286,0.0003375077103555668
287,0.00033432042619097047
288,0.000335454942008558
289,0.00033159561280626804
290,0.00033626449173122336
291,0.00033443333086324856
292,0.0003366562062486385
293,0.00033374627795031603
294,0.00033496625534705043
295,0.00033641483666239463
296,0.0003357239662970339
297,0.00033401493298394297
298,0.0003357150017109234
299,0.0003347605973734365
300,0.0003340462523434932
301,0.00033401112038215314
302,0.00033726472611306235
303,0.00033394921289679286
304,0.0003358292487973813
305,0.00033640165262719773
306,0.00033207509901937254
307,0.0003364038457220886
308,0.00033259363044635393
309,0.00033372011118141626
310,0.0003373020044818986
311,0.00033513802918605506
312,0.00033075974958289106
313,0.00033286865558087203
314,0.00033307099632414366
315,0.0003311678713847262
316,0.00033322103020812693
317,0.0003343719933279014
318,0.0003370817964120458
319,0.00033369096187622443
320,0.00033255259768338874
321,0.00033433291779753443
322,0.0003335441045540695
323,0.00033414255328049575
324,0.0003317549356628054
325,0.00033219783775469597
326,0.00033290853510455537
327,0.00033374324993928894
328,0.00033272296544358443
329,0.0003347711657018711
330,0.000332597256298565
331,0.00033211244954145513
332,0.00033505275496281683
333,0.0003343183695202849
334,0.00033041625283658504
335,0.0003315820152541467
336,0.0003332234203602032
337,0.00033259837194539915
338,0.0003296390520214724
339,0.0003316865956245844
340,0.0003323668576437437
341,0.00032954027847154066
342,0.0003315097552937611
343,0.0003316919707382719
344,0.0003331852616004956
345,0.0003310679385322146
346,0.00033206414930949296
347,0.00032967836947743007
348,0.00033240917764487676
349,0.00033494770226146403
350,0.00033281771417629596
351,0.00033336439143264823
352,0.0003280821183579974
353,0.00033064513506057364
354,0.0003295545539003797
355,0.00032964656080973026
356,0.0003317736094080222
357,0.00033133066608570516
358,0.0003342280554837392
359,0.00033302430286615464
360,0.00033021557646861766
361,0.00033049919511540793
362,0.00032871798490911414
363,0.00033187584873909753
364,0.00032796858370905585
365,0.00033024020134083304
366,0.00032638260624177445
367,0.00033263339961801347
368,0.0003315706107969163
369,0.00033232042551389895
370,0.000331367945667201
371,0.0003331168578976455
372,0.0003305409421348789
373,0.0003307972116696571
374,0.0003299188465462066
375,0.00032951563722842064
376,0.000330742079919825
377,0.00032871559596969746
378,0.0003299505394049144
379,0.0003296231570857344
380,0.0003289620605452607
381,0.0003283879207932235
382,0.0003249051333114039
383,0.00032997491022494313
384,0.00032678510554736323
385,0.00033076832066096057
386,0.0003259468066971749
387,0.000330681854999663
388,0.0003269551913642014
389,0.00032941549458579783
390,0.0003282419766037492
391,0.000326424134982517
392,0.0003269092442981976
393,0.00032801725683384575
394,0.0003284415373248824
395,0.00032811482924444135
396,0.0003283174652703262
397,0.0003264477436459856
398,0.00032434685332797625
399,0.0003273717302363366
400,0.0003296549142154011
401,0.00033006536250468343
402,0.00032753872134586953
403,0.0003267925585532794
404,0.0003269737905308527
405,0.0003286367318651173
406,0.00032656225691122626
407,0.00032708595851242234
408,0.00032851366874335025
409,0.00032924607027477276
410,0.00032760870817583054
411,0.0003272676367487293
412,0.00032681181498143513
413,0.0003255543560953811
414,0.0003265883448572519
415,0.00032895531815787155
416,0.00033226087301348645
417,0.0003281093607559645
418,0.0003275942920784776
419,0.0003274501808239923
420,0.00032776662313456956
421,0.0003274709003259583
422,0.00032917620774242096
423,0.00032605392213251133
424,0.00032811587031271
425,0.00033000919817519997
426,0.0003260695702920202
427,0.0003292505680292379
428,0.0003292631918156985
429,0.00032893324896576814
430,0.0003258309995241386
431,0.00032705709478856687
432,0.0003270239091458886
433,0.0003249558600752304
434,0.00032395974994869903
435,0.0003266280558212505
436,0.00032731009378039744
437,0.00032546989981104463
438,0.0003279283294735554
439,0.00032631271218027297
440,0.0003272130658539633
441,0.00032489996374351904
442,0.00032494008458646323
443,0.00032617278945205425
444,0.00032674525755282957
445,0.0003252993768304198
446,0.0003252746391808614
447,0.0003252664221993958
448,0.00032495901905349456
449,0.0003254452070298915
450,0.0003254400253354106
451,0.00032303016147731495
452,0.00032558907635878615
453,0.000324958230824753
454,0.00032376272065448575
455,0.0003264013248553965
456,0.0003247817985538859
457,0.000324678017932456
458,0.0003248229331802577
459,0.0003214507420731631
460,0.0003211660447656565
461,0.00032248321682952036
462,0.0003237908519319414
463,0.00032290998327274184
464,0.00032338286291633267
465,0.0003246432509816562
466,0.00032452748443271656
467,0.000323984674954166
468,0.0003249977077454484
469,0.00032403481175909593
470,0.00032475460405597306
471,0.0003237666163234583
472,0.0003238447910310545
473,0.0003271081974768701
474,0.0003242028948686008
475,0.0003250211678581157
476,0.00032487441603734624
477,0.00032534027013753075
478,0.000324937499196191
479,0.0003225718198033671
480,0.00032222237617437105
481,0.0003244599853739298
482,0.00032569923920770333
483,0.00032371417970959254
484,0.0003253122340538539
485,0.00032032512172008865
486,0.0003241633494326379
487,0.00032333791690083064
488,0.0003255981737311231
489,0.00032732840433406335
490,0.00032410067857805797
491,0.0003235331259929808
492,0.0003235642022142808
493,0.00032658657437423244
494,0.0003215161929498815
495,0.00031974789635569323
496,0.0003227885050970751
497,0.0003239360515484198
498,0.0003202704089441492
499,0.0003227793943854825
