,Average MSE
428,0.0003348000075978537
429,0.00033291309349200066
430,0.00033253743216240156
431,0.0003373073656500007
432,0.0003351048932624205
433,0.0003351910454512108
434,0.0003324649903030756
435,0.0003358281404265047
436,0.0003329483879497275
437,0.00033647774034761824
438,0.000335615489044964
439,0.0003354079769148181
440,0.0003320346816811555
441,0.00033259912985765067
442,0.00033148225520562846
443,0.00033467258253949694
444,0.00033285824004754733
445,0.00033476273286699626
446,0.00033551322364170727
447,0.00033304164207947906
448,0.0003360738980215198
449,0.00033549959819841507
450,0.0003361181788932299
451,0.0003328534403408412
452,0.0003330226948795219
453,0.0003334706901417424
454,0.00033103174185574363
455,0.0003348027955022796
456,0.0003347908459545579
457,0.0003339876251023573
458,0.00033790581558908644
459,0.0003318824989643569
460,0.00033085799320057657
461,0.0003328496586618712
462,0.00033510487871050526
463,0.00033261523761514883
464,0.0003347221694032972
465,0.00033045479843470577
466,0.00033323693302615237
467,0.00033507868041245575
468,0.0003340177633314549
469,0.00033131624877569266
470,0.0003325864242166669
471,0.00033118256214947905
472,0.00033279596512632753
473,0.00033377060147662024
474,0.0003335470719321165
475,0.0003322204102005344
476,0.0003343421133952991
477,0.0003320194494638902
478,0.0003328650733844067
479,0.00033352257135751034
480,0.0003315273467402828
481,0.0003336641724066188
482,0.00032991988458282623
483,0.0003340175541476735
484,0.0003319885842453611
485,0.0003325662364659365
486,0.00033282596511223045
487,0.0003294861780887004
488,0.000331203342890755
489,0.000329976063464225
490,0.0003317732656190249
491,0.0003306508157644809
492,0.0003306914974624912
493,0.00033256050786197494
494,0.0003329145086657566
495,0.00033266057713869185
496,0.00033243589617389563
497,0.0003327002596051898
498,0.00032989382634696085
499,0.0003330481461792563
